,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
y_rep[2835],0.0412977,0.0229069,1.01586,1.0106,-1.6366,0.0409742,1.69266,1975.51,1902.49,75.6175,0.999776
y_rep[2836],-0.16227,0.0232933,1.01446,1.01333,-1.89506,-0.176458,1.43288,1918.68,1919.8,73.4423,1.0005
y_rep[2837],-0.00281633,0.0231751,1.01509,0.988059,-1.67051,-0.023984,1.68933,1923.96,1845.33,73.6446,1.00222
y_rep[2838],-0.0633158,0.0227437,1.02407,1.01919,-1.70983,-0.0710111,1.64688,2025.48,1924.61,77.5305,0.999683
y_rep[2839],-0.0205945,0.0235462,1.03072,1.03489,-1.71625,-0.0286901,1.62412,1934.52,1888.34,74.0485,1.00055
y_rep[2840],-0.0405709,0.0228678,1.02353,1.03097,-1.6842,-0.0618026,1.69247,2014.65,1886.79,77.1157,1.00187
y_rep[2841],-0.0362411,0.0229543,1.00982,1.01946,-1.68034,-0.0322574,1.66799,1941.58,1732.75,74.3187,0.999672
y_rep[2842],-0.0012998,0.0234087,1.01003,1.00212,-1.69048,-0.00140001,1.66886,1859.74,1965.33,71.1863,1.00068
y_rep[2843],0.00242345,0.0221488,0.989153,1.01149,-1.64479,0.0216319,1.6233,1984.65,1923.28,75.9675,0.999619
y_rep[2844],0.00771633,0.0221968,1.0211,0.992926,-1.65787,0.0192739,1.69707,2122.23,1863.95,81.2336,1.00032
y_rep[2845],-0.0129844,0.0237715,1.03856,1.02317,-1.74897,-0.0209347,1.67303,1922.9,1887.76,73.6038,1.00143
y_rep[2846],0.00529913,0.0232633,1.0222,1.0354,-1.71125,0.0163447,1.65379,1934.36,1593.89,74.0425,1.00029
y_rep[2847],-0.0403265,0.0234528,0.98979,1.01666,-1.69054,-0.0381467,1.53947,1800.0,1807.78,68.8995,1.00051
y_rep[2848],-0.101322,0.022593,0.999862,0.994619,-1.75957,-0.116061,1.52926,1961.56,1923.47,75.0837,1.00035
y_rep[2849],0.0193347,0.0242615,1.03332,1.00463,-1.70386,0.0171331,1.67652,1831.57,1851.54,70.1078,1.00035
y_rep[2850],-0.0365514,0.0223743,0.995607,1.01356,-1.60561,-0.0791979,1.64276,1986.9,1945.38,76.0537,0.999149
y_rep[2851],-0.0270965,0.0230416,1.00358,1.00152,-1.70621,-0.00542648,1.60436,1905.32,2050.3,72.931,0.99973
y_rep[2852],0.060802,0.0220307,0.987036,0.98488,-1.57523,0.0619211,1.70077,2045.88,1921.95,78.3111,1.00118
y_rep[2853],0.126306,0.0235387,0.989718,0.999704,-1.5119,0.133825,1.68809,1807.87,1798.46,69.2009,0.999925
y_rep[2854],-0.0669818,0.026146,1.02311,1.0209,-1.72347,-0.118563,1.5849,1592.73,2043.59,60.9657,1.00196
y_rep[2855],-0.091315,0.0225506,0.991489,0.9911,-1.73659,-0.073591,1.4373,1950.78,1872.03,74.671,1.00023
y_rep[2856],0.0152476,0.0216582,1.01414,1.00989,-1.67486,-0.00577094,1.73139,2181.72,2007.34,83.5108,1.0004
y_rep[2857],-0.0162361,0.0227859,1.00965,1.02534,-1.68074,-0.00282899,1.64953,1947.74,1722.05,74.5548,0.999751
y_rep[2858],0.0519407,0.0229434,1.01237,1.05047,-1.60888,0.025096,1.66877,1952.79,1669.5,74.7478,1.00076
y_rep[2859],-0.0209675,0.0221727,0.990595,1.01022,-1.66341,0.00768542,1.57392,2003.01,1934.38,76.6702,0.999156
y_rep[2860],0.0248164,0.02208,0.998652,1.00817,-1.61747,0.0228686,1.64973,2049.39,1989.52,78.4454,0.999339
y_rep[2861],-0.103174,0.0225552,0.999624,0.964469,-1.78146,-0.0760456,1.54561,1969.38,1822.5,75.3828,0.999793
y_rep[2862],-0.106027,0.0222367,0.982045,0.958804,-1.65757,-0.089551,1.49048,1952.43,1962.34,74.7343,1.00076
y_rep[2863],-0.0770364,0.0234511,1.03237,0.988441,-1.79934,-0.0503056,1.61981,1951.89,1811.73,74.7136,1.00054
y_rep[2864],-0.0562279,0.0236229,0.987263,0.990532,-1.7011,-0.0762625,1.55321,1748.75,1861.19,66.9376,1.00247
y_rep[2865],-0.0240213,0.0223575,1.00554,0.981645,-1.64682,-0.0351517,1.67031,2032.25,1822.38,77.7895,0.999779
y_rep[2866],-0.0742487,0.0238139,1.00252,1.00592,-1.66504,-0.10363,1.57171,1802.05,1833.86,68.9781,1.0006
y_rep[2867],-0.0734428,0.0231959,1.01194,1.03408,-1.64732,-0.121345,1.62915,1914.67,1904.39,73.2886,0.999342
y_rep[2868],0.0291467,0.0239875,0.987231,0.997858,-1.56338,0.017004,1.6301,1714.09,1894.57,65.611,1.0003
y_rep[2869],-0.0839097,0.0233831,1.02051,1.05902,-1.75013,-0.0798297,1.65412,1909.39,1897.53,73.0866,1.00098
y_rep[2870],-0.115056,0.0224702,1.02199,1.02874,-1.72097,-0.135208,1.57836,2083.19,1926.45,79.7391,1.00016
y_rep[2871],-0.0567288,0.023476,1.04602,1.04769,-1.76238,-0.0336023,1.63984,1971.63,1886.11,75.4691,0.999763
y_rep[2872],0.0163611,0.0220294,0.992122,1.02522,-1.58517,0.0134027,1.66336,2029.64,2051.31,77.6896,0.999973
y_rep[2873],0.0168872,0.0227809,1.02569,1.04835,-1.67805,0.0495305,1.69588,2026.28,1909.67,77.5611,0.999201
y_rep[2874],-0.0393167,0.0235729,1.00249,1.02316,-1.66284,-0.0584091,1.61982,1799.19,1941.35,68.8684,1.00003
y_rep[2875],0.0329316,0.0234005,1.04421,1.03259,-1.67379,0.0137484,1.74028,1996.13,1815.71,76.4071,0.999913
y_rep[2876],-0.00853534,0.025213,1.00881,1.04283,-1.63715,-0.0186812,1.62028,1634.63,1790.06,62.5697,1.00035
y_rep[2877],-0.0734656,0.023051,1.00686,0.991679,-1.70105,-0.0709015,1.58662,1917.18,1850.07,73.385,1.00277
y_rep[2878],-0.0656067,0.0225393,1.0161,0.998306,-1.6997,-0.089593,1.62093,2028.99,1937.33,77.6646,0.999898
y_rep[2879],-0.105999,0.0245473,0.999457,0.982638,-1.7638,-0.110445,1.54632,1690.89,1601.7,64.7232,0.999569
y_rep[2880],-0.0701348,0.021769,0.997493,0.965675,-1.7225,-0.0662002,1.56937,2109.27,1864.99,80.7376,1.00032
y_rep[2881],-0.0509071,0.023976,1.00748,0.999249,-1.72047,-0.0638418,1.6329,1772.96,1792.77,67.8645,0.999863
y_rep[2882],-0.0428878,0.0225033,1.00901,1.01014,-1.73639,-0.0196622,1.56693,2012.65,1887.63,77.0391,1.00149
y_rep[2883],-0.00186297,0.022221,1.01403,0.994144,-1.65969,-0.00718857,1.66044,2083.02,1961.01,79.7328,0.999646
y_rep[2884],0.0682976,0.0224706,0.991725,1.02901,-1.53578,0.0622687,1.6703,1955.89,1951.49,74.8666,0.999629
y_rep[2885],-0.0117825,0.0224729,0.990547,0.990718,-1.64175,-0.0157737,1.62225,1949.96,1926.02,74.6398,0.999871
y_rep[2886],-0.0681838,0.0227183,1.00276,1.01079,-1.68572,-0.0655137,1.5921,1955.33,1865.27,74.845,0.999257
y_rep[2887],-0.0304202,0.0234299,1.00978,1.04267,-1.64386,0.00360232,1.58106,1883.87,1923.88,72.1098,1.00083
y_rep[2888],-0.0113932,0.0221174,0.996107,0.988217,-1.58596,-0.00893484,1.60169,2033.78,1885.87,77.8479,1.00017
y_rep[2889],-0.0124967,0.0236825,1.00947,1.02273,-1.69794,-0.0259253,1.64423,1808.3,1892.61,69.2173,1.00006
y_rep[2890],-0.10041,0.0227429,0.958066,0.958452,-1.66309,-0.100599,1.48653,1795.84,1884.23,68.7402,1.00024
y_rep[2891],-0.0240348,0.0233917,1.03178,1.07273,-1.71232,-0.0235349,1.70729,1951.67,1818.71,74.7052,0.999179
y_rep[2892],0.0167145,0.0236292,1.05446,1.04158,-1.67089,-0.00430597,1.72533,2015.96,2048.21,77.1658,1.00086
y_rep[2893],-0.0150692,0.0243082,1.024,0.999217,-1.68775,-0.0051079,1.64911,1797.29,1886.69,68.7957,1.00009
y_rep[2894],-0.109283,0.0209633,0.979013,0.962914,-1.70634,-0.106268,1.48747,2176.9,1885.38,83.3264,0.999807
y_rep[2895],-0.0760989,0.0240084,1.0259,1.00537,-1.80527,-0.0639721,1.61453,1834.55,1922.81,70.2219,1.00033
y_rep[2896],-0.10152,0.0226022,1.00516,0.998296,-1.78923,-0.0841407,1.59647,1979.03,1843.87,75.7523,0.99973
y_rep[2897],-0.0955776,0.0232959,1.01387,1.00294,-1.79549,-0.0966967,1.57185,1909.71,2003.67,73.0989,0.999822
y_rep[2898],-0.146313,0.0221352,1.00647,1.02526,-1.73665,-0.170115,1.57733,2066.14,1961.8,79.0867,0.999952
y_rep[2899],-0.0284962,0.0226994,0.993089,1.01052,-1.58532,-0.0520129,1.57413,1913.63,1942.41,73.2489,0.999559
y_rep[2900],-0.0550884,0.0220158,1.00585,1.01436,-1.70217,-0.064252,1.60642,2081.51,1921.03,79.6751,1.00075
y_rep[2901],-0.102187,0.0210502,0.986242,0.995325,-1.75457,-0.0695649,1.45287,2191.26,1894.23,83.876,0.999474
y_rep[2902],-0.0644524,0.0230655,1.00076,1.05645,-1.68362,-0.0403801,1.50534,1913.92,1982.02,73.26,1.00145
y_rep[2903],-0.0257283,0.0233386,1.01458,1.02945,-1.69473,-0.0178129,1.61634,1897.02,1920.02,72.6133,1.00018
y_rep[2904],-0.0363915,0.023261,0.995146,1.01289,-1.65518,-0.0499084,1.60856,1833.95,1828.92,70.1989,0.999925
y_rep[2905],-0.0459145,0.0228682,1.02722,1.05287,-1.77658,-0.0466711,1.65929,2015.03,1948.56,77.1302,1.00033
y_rep[2906],-0.0340287,0.0227811,1.00698,0.998116,-1.6841,-0.0184037,1.59078,1967.73,2025.69,75.3199,0.999848
y_rep[2907],0.0649743,0.0229448,0.994999,1.00139,-1.52883,0.0558481,1.68501,1891.36,1728.78,72.3967,1.00017
y_rep[2908],-0.0309573,0.0243045,1.00974,1.06629,-1.65974,-0.028429,1.60537,1896.03,1937.87,72.5752,0.999852
y_rep[2909],-0.0907635,0.0210694,0.975483,0.974622,-1.70416,-0.104392,1.5532,2151.02,1811.37,82.3358,1.00076
y_rep[2910],-0.0326194,0.0212978,0.975466,0.977232,-1.61632,-0.0292234,1.60744,2104.93,1691.86,80.5714,0.999255
y_rep[2911],-0.0210233,0.0228795,1.01487,1.02865,-1.68683,-0.0259794,1.66435,1979.81,1925.15,75.7822,0.999286
y_rep[2912],0.0695572,0.0214266,0.99867,1.00783,-1.59451,0.0605616,1.7128,2173.43,1911.31,83.1933,0.999902
y_rep[2913],-0.0343774,0.023864,1.01753,1.01571,-1.72935,-0.0162902,1.62366,1850.75,1801.44,70.8422,0.999766
y_rep[2914],0.0660355,0.0220018,0.977877,0.961521,-1.47285,0.0686543,1.70865,1971.3,1869.88,75.4566,1.00143
y_rep[2915],-0.0767086,0.0249824,1.01255,1.02179,-1.73649,-0.0831292,1.57266,1647.11,1839.37,63.0473,1.00092
y_rep[2916],-0.0135998,0.0232402,1.01157,0.986172,-1.64635,0.0242454,1.63454,1898.71,1811.1,72.678,1.00104
y_rep[2917],-0.0246098,0.0220487,0.990646,1.00564,-1.61882,-0.0508268,1.60528,2017.39,1964.15,77.2208,1.00283
y_rep[2918],-0.0120101,0.0231031,1.02351,1.02557,-1.71794,-0.0241848,1.64577,1956.87,1714.8,74.904,0.999692
y_rep[2919],-0.0309276,0.0225223,1.03097,1.02634,-1.75586,-0.0191656,1.67487,2099.5,2049.4,80.3635,1.00061
y_rep[2920],-0.0364665,0.0228668,1.01737,1.03675,-1.69471,-0.0346837,1.64016,1980.47,1963.24,75.8074,0.99978
y_rep[2921],0.0249205,0.0219314,1.00752,1.00911,-1.65212,0.0531503,1.65684,2105.6,2047.35,80.5971,1.00125
y_rep[2922],-0.0441545,0.0236578,1.01332,1.04349,-1.69812,-0.0482085,1.63334,1836.85,1760.37,70.3099,1.00033
y_rep[2923],-0.0649853,0.0226647,0.997137,0.994057,-1.71273,-0.0542289,1.49296,1937.8,2002.43,74.174,1.00094
y_rep[2924],-0.0388594,0.0229334,1.02305,1.00597,-1.77186,-0.0122139,1.59519,2010.35,1822.1,76.9513,1.00363
y_rep[2925],0.164709,0.0218441,0.986437,0.985782,-1.41034,0.137022,1.83962,2031.85,1892.67,77.7742,1.00072
y_rep[2926],-0.0944527,0.0232411,1.01107,1.0327,-1.73252,-0.0946932,1.51673,1879.59,1758.05,71.946,1.00266
y_rep[2927],-0.014064,0.0230077,0.999054,0.996712,-1.65661,-0.00934137,1.60517,1898.04,1795.97,72.6522,0.999763
y_rep[2928],-0.0568123,0.0215554,0.998459,0.980248,-1.65423,-0.0802561,1.617,2164.51,1960.83,82.8521,1.00165
y_rep[2929],0.00291165,0.0221789,0.986611,0.951376,-1.64846,0.00365045,1.63598,1935.5,1887.52,74.0863,1.00003
y_rep[2930],-0.0770717,0.0226964,1.01671,1.00488,-1.80296,-0.0776991,1.58756,2011.73,2007.51,77.0039,1.00177
y_rep[2931],0.0198689,0.0233492,1.02783,1.03828,-1.66947,0.0463945,1.70795,1935.48,1989.68,74.0854,0.999454
y_rep[2932],-0.0720465,0.0237124,1.02201,1.03533,-1.74398,-0.067315,1.60228,1884.76,1856.51,72.144,1.0006
y_rep[2933],-0.0165081,0.0233722,1.01618,0.9783,-1.74001,0.0103416,1.63646,1893.66,1929.74,72.4845,1.00103
y_rep[2934],0.115443,0.0228441,1.00747,1.00323,-1.5481,0.117583,1.76644,1955.14,2124.87,74.8377,1.00024
y_rep[2935],-0.0895204,0.0218293,1.01928,1.03334,-1.71828,-0.0700582,1.56208,2185.89,1822.61,83.6703,0.999894
y_rep[2936],-0.107665,0.0221569,1.00093,0.98637,-1.72765,-0.113729,1.54478,2041.89,2006.94,78.1586,1.00143
y_rep[2937],0.00158927,0.0231993,1.03317,1.01147,-1.73345,-0.0173929,1.68425,1991.15,1779.25,76.2163,1.00051
y_rep[2938],-0.019746,0.0229359,1.0067,0.966445,-1.66887,-0.00579756,1.61193,1940.28,1859.72,74.2692,1.00073
y_rep[2939],-0.0472315,0.0218239,1.00505,0.99014,-1.70758,-0.0268403,1.59548,2127.86,1796.06,81.4492,0.999392
y_rep[2940],-0.0455119,0.0224444,0.991571,0.993751,-1.60646,-0.0591377,1.63439,1950.04,1884.14,74.6425,0.999461
y_rep[2941],-0.0793706,0.0224687,1.0125,1.02588,-1.70233,-0.0672188,1.6028,2022.82,2050.96,77.4283,0.999881
y_rep[2942],-0.0801137,0.0237979,1.01454,1.00127,-1.70573,-0.0847333,1.57684,1836.03,1794.91,70.2788,0.999885
y_rep[2943],-0.0629839,0.0235509,1.00587,0.973454,-1.67949,-0.0706618,1.66358,1850.87,1851.27,70.8466,0.999744
y_rep[2944],-0.0869239,0.0223609,0.995467,0.99401,-1.696,-0.117068,1.56995,1987.23,2016.54,76.0661,1.00012
y_rep[2945],-0.0527885,0.0233352,1.0218,1.03391,-1.75383,-0.069546,1.62801,1937.12,1865.82,74.1483,1.00089
y_rep[2946],-0.0844649,0.0225071,1.01014,1.04251,-1.72402,-0.086081,1.5836,2016.16,1924.94,77.1737,0.99967
y_rep[2947],-0.00495053,0.0228116,0.984153,1.00876,-1.61119,-0.0246236,1.60525,1866.31,1777.16,71.4378,1.00004
y_rep[2948],-0.0178785,0.022329,0.998287,0.958806,-1.64561,-0.0161263,1.6478,2018.5,1941.62,77.2633,0.999799
y_rep[2949],-0.0762258,0.0219154,0.986299,1.00922,-1.67251,-0.0631791,1.5526,2029.68,2046.5,77.6911,0.999634
y_rep[2950],-0.0574923,0.0216403,0.999363,1.00827,-1.65216,-0.058558,1.62114,2113.17,2007.04,80.887,0.999764
y_rep[2951],-0.0412337,0.0218271,0.974183,0.956681,-1.65143,-0.0422748,1.5886,2011.41,1959.89,76.9917,1.00165
y_rep[2952],0.0452686,0.0234297,1.02316,1.04459,-1.65946,0.0469567,1.68595,1882.75,1811.5,72.0669,1.00051
y_rep[2953],-0.0116818,0.0226328,0.999484,1.0318,-1.58693,-0.0334933,1.65699,1949.53,1940.14,74.6232,0.999787
y_rep[2954],0.0294456,0.022576,0.973383,0.986786,-1.53329,0.0235995,1.64873,1875.62,1774.34,71.7943,0.999662
y_rep[2955],-0.0395085,0.0233424,1.00173,1.04446,-1.7016,-0.0517858,1.60438,1877.99,1919.72,71.8846,1.00053
y_rep[2956],-0.0158296,0.0223888,0.977682,0.97578,-1.54854,-0.0279805,1.67285,1927.08,1978.18,73.7639,1.00202
y_rep[2957],0.0310071,0.0217189,0.991169,0.962174,-1.63109,0.0292224,1.71112,2101.17,1903.04,80.4275,0.999892
y_rep[2958],0.0321624,0.0231806,1.00449,0.997581,-1.65093,0.0781624,1.62059,1884.32,1866.83,72.1271,1.0004
y_rep[2959],-0.0297119,0.0228741,1.01057,1.05612,-1.73333,-0.0292192,1.64469,1953.21,1786.54,74.764,0.999964
y_rep[2960],-0.0194436,0.0215291,0.973304,0.966856,-1.68502,0.0185841,1.57181,2054.43,2049.05,78.6385,0.999623
y_rep[2961],0.0490657,0.0230146,0.99374,0.991161,-1.6163,0.0399068,1.68174,1870.84,1756.58,71.611,1.00179
y_rep[2962],0.029955,0.0213019,0.99541,0.995278,-1.55525,0.0279648,1.66849,2160.41,1898.84,82.6951,1.00045
y_rep[2963],-0.00181794,0.023533,1.04284,1.03439,-1.73078,0.00405286,1.72161,1968.9,1938.64,75.3647,0.9998
y_rep[2964],-0.0851388,0.0233692,1.00804,0.977577,-1.75404,-0.0881132,1.59421,1858.8,1856.11,71.1503,1.00054
y_rep[2965],-0.0466854,0.0231763,1.00675,0.998705,-1.68343,-0.0467446,1.56628,1895.94,1894.28,72.5719,1.00078
y_rep[2966],-0.0937194,0.0230886,1.00265,0.992642,-1.7601,-0.0857879,1.57792,1896.17,1821.95,72.5808,1.00114
y_rep[2967],-0.0306524,0.0240065,0.973498,0.959185,-1.68712,-0.0350766,1.60191,1743.87,1884.86,66.7511,1.00087
y_rep[2968],0.0148235,0.022859,1.01838,1.05368,-1.67071,0.030416,1.61103,1972.31,2006.49,75.495,1.00086
y_rep[2969],-0.0434844,0.0221977,1.00662,1.04464,-1.63056,-0.033868,1.57645,2057.98,1923.12,78.7743,1.00043
y_rep[2970],-0.0921471,0.0235742,1.0156,1.04034,-1.76915,-0.082374,1.57545,1866.11,1813.81,71.4299,0.999347
y_rep[2971],-0.00521184,0.0233175,1.02894,0.999431,-1.69309,-0.0291087,1.70678,1955.42,1561.89,74.8485,0.999395
y_rep[2972],-0.0510228,0.0228331,1.02312,1.01926,-1.69062,-0.0346428,1.59803,2014.44,1778.43,77.1077,0.999977
y_rep[2973],-0.0267721,0.0214328,0.985708,0.990086,-1.62432,-0.0529989,1.61133,2111.4,1963.83,80.8193,0.999758
y_rep[2974],-0.0630605,0.0236935,0.990874,1.00451,-1.69312,-0.0683449,1.56603,1868.53,1827.67,71.5228,1.00032
y_rep[2975],-0.0679298,0.0239885,0.995819,0.952195,-1.74335,-0.0539546,1.58569,1722.69,1588.81,65.9402,1.00159
y_rep[2976],0.0767439,0.0227225,0.995009,0.980334,-1.596,0.0809136,1.7047,1924.8,2049.64,73.6767,0.999539
y_rep[2977],-0.037822,0.0231114,1.01749,1.03316,-1.66834,-0.0358404,1.62343,1948.0,1936.0,74.5645,1.001
y_rep[2978],0.0196567,0.0220779,0.997128,0.984564,-1.63013,0.0254533,1.67841,2097.35,1881.4,80.2813,1.00009
y_rep[2979],0.0183566,0.023035,0.984668,0.950777,-1.6377,0.0149889,1.63409,1831.59,1810.32,70.1085,1.00145
y_rep[2980],-0.0999141,0.0211557,0.96716,0.967431,-1.6455,-0.113912,1.47726,2092.25,1926.33,80.086,1.00101
y_rep[2981],-0.0137406,0.0242309,1.02521,1.00578,-1.70563,-0.0240464,1.67236,1798.18,1816.06,68.8299,0.999423
y_rep[2982],-0.0146055,0.0234499,1.01438,1.02963,-1.69618,-0.0197451,1.63103,1867.91,1816.67,71.4988,1.00166
y_rep[2983],0.010287,0.0235941,1.02592,1.01529,-1.67013,-0.000143598,1.73645,1902.85,1779.1,72.8365,1.00069
y_rep[2984],0.048033,0.022684,1.00724,0.999949,-1.61159,0.0324446,1.64966,1972.0,1909.4,75.4832,1.00037
y_rep[2985],-0.0756111,0.0220594,0.954047,0.985249,-1.63561,-0.0715006,1.49428,1881.87,1966.73,72.0331,0.999777
y_rep[2986],-0.0150071,0.0243339,1.01397,0.971067,-1.70306,-0.0154655,1.70069,1770.98,1958.37,67.7886,1.00013
y_rep[2987],-0.00102927,0.0219574,0.98088,0.998539,-1.59717,0.00698802,1.64414,1997.45,1671.77,76.4573,1.00094
y_rep[2988],-0.0554883,0.0216283,0.986686,0.992675,-1.63091,-0.0707177,1.57525,2087.19,1963.73,79.8925,1.00072
y_rep[2989],0.0632782,0.0221591,1.00039,1.00429,-1.63034,0.0867559,1.69236,2051.13,2003.33,78.5123,1.00097
y_rep[2990],-0.0789957,0.0225508,0.971222,0.955638,-1.72536,-0.0708432,1.54605,1853.22,1867.59,70.9367,1.0015
y_rep[2991],-0.0368962,0.0241854,1.00844,0.988308,-1.71431,-0.00570765,1.55315,1728.19,1814.96,66.1509,1.00426
y_rep[2992],-0.0345676,0.0241004,1.01542,1.00803,-1.7146,-0.019222,1.60962,1780.24,2047.68,68.1431,1.00003
y_rep[2993],0.0677439,0.022151,0.993878,0.953598,-1.58261,0.0712701,1.66205,2017.94,1962.1,77.2419,1.00043
y_rep[2994],0.0689519,0.0226877,1.00683,0.99276,-1.58738,0.106967,1.69674,2007.49,1803.0,76.8417,0.999593
y_rep[2995],-0.0771506,0.0222549,1.01085,1.01479,-1.67646,-0.114953,1.5851,2067.56,1964.35,79.141,0.999871
y_rep[2996],-0.0145488,0.0241277,1.02648,1.03604,-1.67601,-0.0479358,1.69737,1819.98,1758.06,69.6644,1.00037
y_rep[2997],-0.0816765,0.0215183,0.984716,0.961193,-1.72312,-0.0843061,1.54461,2094.88,2004.84,80.187,0.999831
y_rep[2998],-0.0952288,0.0233899,1.0295,1.04012,-1.78699,-0.091442,1.57845,1935.74,1962.36,74.0952,0.999603
y_rep[2999],-0.0562768,0.0234383,0.991845,0.964427,-1.69946,-0.0429141,1.56033,1763.25,1692.22,67.4927,1.00201
y_rep[3000],-0.069226,0.0228856,1.00795,1.02368,-1.7864,-0.051999,1.45916,1928.63,1694.55,73.8232,1.00015
y_rep[3001],-0.0128271,0.0232087,1.00054,1.01455,-1.65528,-0.00398071,1.59846,1862.33,1813.46,71.2855,1.00022
y_rep[3002],-0.00816117,0.02189,1.00201,1.06022,-1.60586,-0.0113776,1.62468,2053.41,1446.06,78.5996,1.00019
y_rep[3003],-0.037077,0.0234342,1.015,1.00646,-1.73806,-0.0362337,1.65579,1909.61,1926.18,73.0952,1.00082
y_rep[3004],-0.169778,0.0215512,1.0126,0.994948,-1.86593,-0.176142,1.51657,2200.3,1893.91,84.222,1.00059
y_rep[3005],-0.0458827,0.0237379,1.02509,1.06506,-1.73766,-0.0458241,1.62857,1912.92,1807.25,73.222,1.00035
y_rep[3006],-0.0633902,0.0219244,0.982288,1.02119,-1.71328,-0.0711152,1.57817,2020.87,1897.95,77.354,0.999587
y_rep[3007],0.0203741,0.0217588,0.976735,0.939993,-1.60704,0.0422501,1.65463,2022.65,1963.93,77.4221,1.00007
y_rep[3008],-0.12733,0.0229018,1.00352,1.02275,-1.80555,-0.139301,1.5189,1941.56,1617.23,74.3179,1.0024
y_rep[3009],-0.0140275,0.0226713,1.01945,1.00548,-1.72064,0.0104636,1.64785,2034.04,2007.51,77.8579,1.00078
y_rep[3010],-0.0707011,0.0233432,1.00929,0.981037,-1.73328,-0.0666157,1.60567,1872.89,1966.4,71.6895,1.00151
y_rep[3011],0.0650972,0.0234655,0.985209,0.966151,-1.58626,0.0672435,1.67637,1766.28,1961.58,67.6087,1.00059
y_rep[3012],-0.054403,0.0219925,0.995184,0.971474,-1.74308,-0.0508938,1.5791,2057.23,1765.23,78.7455,0.999443
y_rep[3013],-0.0335972,0.0218183,1.01445,1.03428,-1.71374,-0.019611,1.62463,2156.29,1867.38,82.5374,1.00048
y_rep[3014],-0.0177084,0.0223403,1.02353,1.00986,-1.62583,-0.0282341,1.68196,2115.62,1934.04,80.9807,0.999666
y_rep[3015],-0.0443982,0.0227953,0.983805,0.988027,-1.68255,-0.040956,1.59476,1868.7,1963.24,71.5293,1.00057
y_rep[3016],-0.0774046,0.0220378,1.00194,1.00002,-1.74557,-0.0546267,1.53004,2074.62,2072.54,79.4113,0.999716
y_rep[3017],-0.00667834,0.0227544,0.996216,0.987653,-1.63416,-0.0312601,1.66363,1918.65,1848.96,73.4412,1.00142
y_rep[3018],-0.00141784,0.0227379,1.00929,1.00179,-1.67307,0.0219543,1.63261,1977.98,1675.94,75.7121,0.999868
y_rep[3019],-0.0752394,0.0228611,1.00656,0.987519,-1.71787,-0.0775044,1.53879,1934.47,1970.06,74.0468,1.00159
y_rep[3020],-0.0204381,0.0229853,1.00683,0.989926,-1.70915,-0.0302715,1.68349,1933.79,1907.3,74.0208,1.00007
y_rep[3021],0.0539342,0.0228706,1.02232,1.02375,-1.63802,0.0250916,1.72906,1993.15,1818.14,76.293,1.00221
y_rep[3022],-0.0695053,0.0225689,1.01927,1.01833,-1.70742,-0.0728584,1.60163,2051.34,1871.2,78.52,0.999741
y_rep[3023],-0.00259855,0.0231223,0.978003,0.947071,-1.61454,-0.00296696,1.64353,1804.44,1857.98,69.0696,0.999821
y_rep[3024],-0.135504,0.0224711,0.995874,0.985544,-1.78157,-0.13079,1.54983,1975.23,1870.96,75.6068,1.00024
y_rep[3025],-0.0199756,0.021853,0.99763,1.01011,-1.67349,-0.0121143,1.61955,2085.02,1903.34,79.8093,0.999975
y_rep[3026],0.0293083,0.0212473,0.980493,1.00972,-1.64475,-0.00303536,1.63896,2132.82,1646.65,81.639,0.999739
y_rep[3027],-0.0467645,0.0244821,1.0215,1.03934,-1.73282,-0.0606105,1.61501,1769.74,1851.05,67.7411,1.00026
y_rep[3028],-0.016063,0.0222129,1.02294,1.03492,-1.71976,-0.00571105,1.60723,2129.06,1850.9,81.495,0.999676
y_rep[3029],0.0112254,0.0255838,1.00297,0.978766,-1.6296,0.0122785,1.7017,1571.85,1570.15,60.1666,1.00029
y_rep[3030],0.0964727,0.023024,1.01747,0.976294,-1.58187,0.120579,1.7991,2036.28,1824.27,77.9439,1.00015
y_rep[3031],0.0216479,0.0235397,1.00551,0.99206,-1.70621,0.0406305,1.6303,1840.26,1885.92,70.4405,1.00198
y_rep[3032],0.0125748,0.0235312,1.0268,1.03558,-1.67539,0.013587,1.66902,1907.56,1924.79,73.0167,1.00033
y_rep[3033],-0.0989147,0.0227373,1.01661,1.00089,-1.71141,-0.0930277,1.59051,1992.45,1855.88,76.2659,1.00058
y_rep[3034],-0.0825395,0.0241102,1.01971,1.04163,-1.78868,-0.076201,1.60271,1823.36,1738.1,69.7935,1.00119
y_rep[3035],-0.100412,0.02223,1.00047,0.992477,-1.77846,-0.0993977,1.53022,2021.33,1966.73,77.3715,0.999844
y_rep[3036],-0.110825,0.0220297,0.980296,0.975822,-1.76484,-0.100732,1.43091,1990.82,1828.33,76.2038,1.00075
y_rep[3037],0.00701723,0.0215658,0.95812,0.957468,-1.59408,0.0171626,1.60603,1972.98,1932.36,75.5207,1.00022
y_rep[3038],-0.111861,0.0238557,1.00912,1.05565,-1.73176,-0.0993741,1.53028,1815.42,1912.56,69.4896,1.00087
y_rep[3039],-0.0854534,0.0224893,0.995461,0.983926,-1.72888,-0.0966189,1.55622,1960.57,1844.36,75.0458,1.00192
