,Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,ESS_bulk/s,R_hat
"beta_off[35,7]",0.575191,,0.0,0.0,0.575191,0.575191,0.575191,,,,
"beta_off[35,8]",3.61675,,0.0,0.0,3.61675,3.61675,3.61675,,,,
"beta_off[36,1]",0.49316,,5.85139e-17,0.0,0.49316,0.49316,0.49316,,,,
"beta_off[36,2]",0.191564,,0.0,0.0,0.191564,0.191564,0.191564,,,,
"beta_off[36,3]",0.388499,,0.0,0.0,0.388499,0.388499,0.388499,,,,
"beta_off[36,4]",0.435516,,0.0,0.0,0.435516,0.435516,0.435516,,,,
"beta_off[36,5]",0.0122552,,0.0,0.0,0.0122552,0.0122552,0.0122552,,,,
"beta_off[36,6]",0.233993,,0.0,0.0,0.233993,0.233993,0.233993,,,,
"beta_off[36,7]",1.38482,,0.0,0.0,1.38482,1.38482,1.38482,,,,
"beta_off[36,8]",0.524409,,0.0,0.0,0.524409,0.524409,0.524409,,,,
"beta_def[1,1]",2.05922,,0.0,0.0,2.05922,2.05922,2.05922,,,,
"beta_def[1,2]",3.15269,,0.0,0.0,3.15269,3.15269,3.15269,,,,
"beta_def[1,3]",0.14306,,0.0,0.0,0.14306,0.14306,0.14306,,,,
"beta_def[1,4]",0.566756,,0.0,0.0,0.566756,0.566756,0.566756,,,,
"beta_def[1,5]",1.27877,,0.0,0.0,1.27877,1.27877,1.27877,,,,
"beta_def[1,6]",0.852289,,0.0,0.0,0.852289,0.852289,0.852289,,,,
"beta_def[1,7]",2.96335,,0.0,0.0,2.96335,2.96335,2.96335,,,,
"beta_def[1,8]",0.270387,,0.0,0.0,0.270387,0.270387,0.270387,,,,
"beta_def[2,1]",1.29838,,0.0,0.0,1.29838,1.29838,1.29838,,,,
"beta_def[2,2]",1.12763,,0.0,0.0,1.12763,1.12763,1.12763,,,,
"beta_def[2,3]",0.168998,,0.0,0.0,0.168998,0.168998,0.168998,,,,
"beta_def[2,4]",0.24755,,0.0,0.0,0.24755,0.24755,0.24755,,,,
"beta_def[2,5]",0.298922,,0.0,0.0,0.298922,0.298922,0.298922,,,,
"beta_def[2,6]",4.17765,,0.0,0.0,4.17765,4.17765,4.17765,,,,
"beta_def[2,7]",0.208437,,0.0,0.0,0.208437,0.208437,0.208437,,,,
"beta_def[2,8]",4.81171,,0.0,0.0,4.81171,4.81171,4.81171,,,,
"beta_def[3,1]",0.98795,,0.0,0.0,0.98795,0.98795,0.98795,,,,
"beta_def[3,2]",0.877904,,0.0,0.0,0.877904,0.877904,0.877904,,,,
"beta_def[3,3]",0.633531,,0.0,0.0,0.633531,0.633531,0.633531,,,,
"beta_def[3,4]",1.81915,,0.0,0.0,1.81915,1.81915,1.81915,,,,
"beta_def[3,5]",0.158377,,0.0,0.0,0.158377,0.158377,0.158377,,,,
"beta_def[3,6]",1.80517,,0.0,0.0,1.80517,1.80517,1.80517,,,,
"beta_def[3,7]",1.29114,,0.0,0.0,1.29114,1.29114,1.29114,,,,
"beta_def[3,8]",2.68391,,0.0,0.0,2.68391,2.68391,2.68391,,,,
"beta_def[4,1]",1.24275,,0.0,0.0,1.24275,1.24275,1.24275,,,,
"beta_def[4,2]",1.84439,,2.34056e-16,0.0,1.84439,1.84439,1.84439,,,,
"beta_def[4,3]",2.54133,,0.0,0.0,2.54133,2.54133,2.54133,,,,
"beta_def[4,4]",0.34506,,0.0,0.0,0.34506,0.34506,0.34506,,,,
"beta_def[4,5]",2.45557,,0.0,0.0,2.45557,2.45557,2.45557,,,,
"beta_def[4,6]",0.208316,,0.0,0.0,0.208316,0.208316,0.208316,,,,
"beta_def[4,7]",1.1799,,0.0,0.0,1.1799,1.1799,1.1799,,,,
"beta_def[4,8]",2.4686,,0.0,0.0,2.4686,2.4686,2.4686,,,,
"beta_def[5,1]",1.35769,,0.0,0.0,1.35769,1.35769,1.35769,,,,
"beta_def[5,2]",0.20929,,0.0,0.0,0.20929,0.20929,0.20929,,,,
"beta_def[5,3]",0.960092,,0.0,0.0,0.960092,0.960092,0.960092,,,,
"beta_def[5,4]",2.73127,,0.0,0.0,2.73127,2.73127,2.73127,,,,
"beta_def[5,5]",3.13742,,0.0,0.0,3.13742,3.13742,3.13742,,,,
"beta_def[5,6]",0.315396,,0.0,0.0,0.315396,0.315396,0.315396,,,,
"beta_def[5,7]",0.29443,,0.0,0.0,0.29443,0.29443,0.29443,,,,
"beta_def[5,8]",2.82739,,0.0,0.0,2.82739,2.82739,2.82739,,,,
"beta_def[6,1]",0.536271,,0.0,0.0,0.536271,0.536271,0.536271,,,,
"beta_def[6,2]",2.67629,,0.0,0.0,2.67629,2.67629,2.67629,,,,
"beta_def[6,3]",0.122248,,1.46285e-17,0.0,0.122248,0.122248,0.122248,,,,
"beta_def[6,4]",8.98326,,0.0,0.0,8.98326,8.98326,8.98326,,,,
"beta_def[6,5]",0.143042,,0.0,0.0,0.143042,0.143042,0.143042,,,,
"beta_def[6,6]",1.32205,,0.0,0.0,1.32205,1.32205,1.32205,,,,
"beta_def[6,7]",2.54132,,0.0,0.0,2.54132,2.54132,2.54132,,,,
"beta_def[6,8]",0.391786,,0.0,0.0,0.391786,0.391786,0.391786,,,,
"beta_def[7,1]",0.843253,,0.0,0.0,0.843253,0.843253,0.843253,,,,
"beta_def[7,2]",0.162507,,0.0,0.0,0.162507,0.162507,0.162507,,,,
"beta_def[7,3]",0.337746,,0.0,0.0,0.337746,0.337746,0.337746,,,,
"beta_def[7,4]",6.58667,,9.36222e-16,0.0,6.58667,6.58667,6.58667,,,,
"beta_def[7,5]",0.388285,,0.0,0.0,0.388285,0.388285,0.388285,,,,
"beta_def[7,6]",2.6554,,0.0,0.0,2.6554,2.6554,2.6554,,,,
"beta_def[7,7]",1.08822,,0.0,0.0,1.08822,1.08822,1.08822,,,,
"beta_def[7,8]",6.45902,,0.0,0.0,6.45902,6.45902,6.45902,,,,
"beta_def[8,1]",3.54576,,0.0,0.0,3.54576,3.54576,3.54576,,,,
"beta_def[8,2]",2.69713,,0.0,0.0,2.69713,2.69713,2.69713,,,,
"beta_def[8,3]",7.99454,,0.0,0.0,7.99454,7.99454,7.99454,,,,
"beta_def[8,4]",7.50405,,0.0,0.0,7.50405,7.50405,7.50405,,,,
"beta_def[8,5]",0.421737,,5.85139e-17,0.0,0.421737,0.421737,0.421737,,,,
"beta_def[8,6]",2.43455,,0.0,0.0,2.43455,2.43455,2.43455,,,,
"beta_def[8,7]",1.06778,,0.0,0.0,1.06778,1.06778,1.06778,,,,
"beta_def[8,8]",5.77294,,0.0,0.0,5.77294,5.77294,5.77294,,,,
"beta_def[9,1]",0.210635,,2.92569e-17,0.0,0.210635,0.210635,0.210635,,,,
"beta_def[9,2]",0.973092,,0.0,0.0,0.973092,0.973092,0.973092,,,,
"beta_def[9,3]",0.720161,,0.0,0.0,0.720161,0.720161,0.720161,,,,
"beta_def[9,4]",0.222483,,2.92569e-17,0.0,0.222483,0.222483,0.222483,,,,
"beta_def[9,5]",2.75489,,0.0,0.0,2.75489,2.75489,2.75489,,,,
"beta_def[9,6]",0.225464,,2.92569e-17,0.0,0.225464,0.225464,0.225464,,,,
"beta_def[9,7]",2.97225,,0.0,0.0,2.97225,2.97225,2.97225,,,,
"beta_def[9,8]",3.88388,,4.68111e-16,0.0,3.88388,3.88388,3.88388,,,,
"beta_def[10,1]",2.93434,,0.0,0.0,2.93434,2.93434,2.93434,,,,
"beta_def[10,2]",0.904607,,0.0,0.0,0.904607,0.904607,0.904607,,,,
"beta_def[10,3]",0.446189,,0.0,0.0,0.446189,0.446189,0.446189,,,,
"beta_def[10,4]",0.200277,,0.0,0.0,0.200277,0.200277,0.200277,,,,
"beta_def[10,5]",0.815862,,1.17028e-16,0.0,0.815862,0.815862,0.815862,,,,
"beta_def[10,6]",2.44723,,0.0,0.0,2.44723,2.44723,2.44723,,,,
"beta_def[10,7]",0.993006,,0.0,0.0,0.993006,0.993006,0.993006,,,,
"beta_def[10,8]",4.03458,,0.0,0.0,4.03458,4.03458,4.03458,,,,
"beta_def[11,1]",3.00131,,0.0,0.0,3.00131,3.00131,3.00131,,,,
"beta_def[11,2]",2.69478,,0.0,0.0,2.69478,2.69478,2.69478,,,,
"beta_def[11,3]",6.04219,,0.0,0.0,6.04219,6.04219,6.04219,,,,
"beta_def[11,4]",1.80196,,0.0,0.0,1.80196,1.80196,1.80196,,,,
"beta_def[11,5]",0.74854,,0.0,0.0,0.74854,0.74854,0.74854,,,,
"beta_def[11,6]",3.52993,,4.68111e-16,0.0,3.52993,3.52993,3.52993,,,,
"beta_def[11,7]",3.70551,,0.0,0.0,3.70551,3.70551,3.70551,,,,
"beta_def[11,8]",4.26845,,0.0,0.0,4.26845,4.26845,4.26845,,,,
"beta_def[12,1]",0.396402,,0.0,0.0,0.396402,0.396402,0.396402,,,,
"beta_def[12,2]",0.341613,,0.0,0.0,0.341613,0.341613,0.341613,,,,
"beta_def[12,3]",0.368561,,0.0,0.0,0.368561,0.368561,0.368561,,,,
"beta_def[12,4]",1.8763,,0.0,0.0,1.8763,1.8763,1.8763,,,,
"beta_def[12,5]",0.436069,,5.85139e-17,0.0,0.436069,0.436069,0.436069,,,,
"beta_def[12,6]",3.10198,,0.0,0.0,3.10198,3.10198,3.10198,,,,
"beta_def[12,7]",3.32922,,4.68111e-16,0.0,3.32922,3.32922,3.32922,,,,
"beta_def[12,8]",4.16113,,0.0,0.0,4.16113,4.16113,4.16113,,,,
"beta_def[13,1]",0.37517,,0.0,0.0,0.37517,0.37517,0.37517,,,,
"beta_def[13,2]",1.72967,,2.34056e-16,0.0,1.72967,1.72967,1.72967,,,,
"beta_def[13,3]",3.59621,,0.0,0.0,3.59621,3.59621,3.59621,,,,
"beta_def[13,4]",4.67869,,0.0,0.0,4.67869,4.67869,4.67869,,,,
"beta_def[13,5]",0.30342,,0.0,0.0,0.30342,0.30342,0.30342,,,,
"beta_def[13,6]",1.26291,,0.0,0.0,1.26291,1.26291,1.26291,,,,
"beta_def[13,7]",0.509019,,0.0,0.0,0.509019,0.509019,0.509019,,,,
"beta_def[13,8]",0.285014,,0.0,0.0,0.285014,0.285014,0.285014,,,,
"beta_def[14,1]",1.34842,,0.0,0.0,1.34842,1.34842,1.34842,,,,
"beta_def[14,2]",0.403491,,5.85139e-17,0.0,0.403491,0.403491,0.403491,,,,
"beta_def[14,3]",0.594277,,0.0,0.0,0.594277,0.594277,0.594277,,,,
"beta_def[14,4]",0.227028,,0.0,0.0,0.227028,0.227028,0.227028,,,,
"beta_def[14,5]",0.619457,,0.0,0.0,0.619457,0.619457,0.619457,,,,
"beta_def[14,6]",6.8842,,9.36222e-16,0.0,6.8842,6.8842,6.8842,,,,
"beta_def[14,7]",0.905695,,0.0,0.0,0.905695,0.905695,0.905695,,,,
"beta_def[14,8]",4.05644,,0.0,0.0,4.05644,4.05644,4.05644,,,,
"beta_def[15,1]",2.50778,,0.0,0.0,2.50778,2.50778,2.50778,,,,
"beta_def[15,2]",0.274386,,0.0,0.0,0.274386,0.274386,0.274386,,,,
"beta_def[15,3]",0.925345,,0.0,0.0,0.925345,0.925345,0.925345,,,,
"beta_def[15,4]",5.95561,,0.0,0.0,5.95561,5.95561,5.95561,,,,
"beta_def[15,5]",0.519381,,0.0,0.0,0.519381,0.519381,0.519381,,,,
"beta_def[15,6]",0.772477,,0.0,0.0,0.772477,0.772477,0.772477,,,,
"beta_def[15,7]",3.43698,,0.0,0.0,3.43698,3.43698,3.43698,,,,
"beta_def[15,8]",6.46157,,0.0,0.0,6.46157,6.46157,6.46157,,,,
"beta_def[16,1]",0.621833,,0.0,0.0,0.621833,0.621833,0.621833,,,,
"beta_def[16,2]",2.57396,,0.0,0.0,2.57396,2.57396,2.57396,,,,
"beta_def[16,3]",3.67611,,4.68111e-16,0.0,3.67611,3.67611,3.67611,,,,
"beta_def[16,4]",2.20471,,0.0,0.0,2.20471,2.20471,2.20471,,,,
"beta_def[16,5]",1.90014,,0.0,0.0,1.90014,1.90014,1.90014,,,,
"beta_def[16,6]",3.65975,,0.0,0.0,3.65975,3.65975,3.65975,,,,
"beta_def[16,7]",0.535776,,0.0,0.0,0.535776,0.535776,0.535776,,,,
"beta_def[16,8]",0.305987,,0.0,0.0,0.305987,0.305987,0.305987,,,,
"beta_def[17,1]",8.33141,,0.0,0.0,8.33141,8.33141,8.33141,,,,
"beta_def[17,2]",0.399972,,0.0,0.0,0.399972,0.399972,0.399972,,,,
"beta_def[17,3]",4.72429,,0.0,0.0,4.72429,4.72429,4.72429,,,,
"beta_def[17,4]",1.28579,,0.0,0.0,1.28579,1.28579,1.28579,,,,
"beta_def[17,5]",4.56349,,0.0,0.0,4.56349,4.56349,4.56349,,,,
"beta_def[17,6]",2.0054,,0.0,0.0,2.0054,2.0054,2.0054,,,,
"beta_def[17,7]",4.37671,,0.0,0.0,4.37671,4.37671,4.37671,,,,
"beta_def[17,8]",5.50053,,0.0,0.0,5.50053,5.50053,5.50053,,,,
"beta_def[18,1]",0.343876,,0.0,0.0,0.343876,0.343876,0.343876,,,,
"beta_def[18,2]",4.20174,,0.0,0.0,4.20174,4.20174,4.20174,,,,
"beta_def[18,3]",1.82465,,2.34056e-16,0.0,1.82465,1.82465,1.82465,,,,
"beta_def[18,4]",3.9278,,4.68111e-16,0.0,3.9278,3.9278,3.9278,,,,
"beta_def[18,5]",0.784534,,0.0,0.0,0.784534,0.784534,0.784534,,,,
"beta_def[18,6]",1.15331,,0.0,0.0,1.15331,1.15331,1.15331,,,,
"beta_def[18,7]",0.437742,,5.85139e-17,0.0,0.437742,0.437742,0.437742,,,,
"beta_def[18,8]",1.89038,,0.0,0.0,1.89038,1.89038,1.89038,,,,
"beta_def[19,1]",4.87514,,0.0,0.0,4.87514,4.87514,4.87514,,,,
"beta_def[19,2]",1.16017,,0.0,0.0,1.16017,1.16017,1.16017,,,,
"beta_def[19,3]",4.12682,,0.0,0.0,4.12682,4.12682,4.12682,,,,
"beta_def[19,4]",0.273629,,0.0,0.0,0.273629,0.273629,0.273629,,,,
"beta_def[19,5]",1.84846,,0.0,0.0,1.84846,1.84846,1.84846,,,,
"beta_def[19,6]",0.627068,,0.0,0.0,0.627068,0.627068,0.627068,,,,
"beta_def[19,7]",0.784277,,0.0,0.0,0.784277,0.784277,0.784277,,,,
"beta_def[19,8]",4.76631,,0.0,0.0,4.76631,4.76631,4.76631,,,,
"beta_def[20,1]",1.4952,,0.0,0.0,1.4952,1.4952,1.4952,,,,
"beta_def[20,2]",1.52747,,0.0,0.0,1.52747,1.52747,1.52747,,,,
"beta_def[20,3]",0.181386,,0.0,0.0,0.181386,0.181386,0.181386,,,,
"beta_def[20,4]",0.225371,,2.92569e-17,0.0,0.225371,0.225371,0.225371,,,,
"beta_def[20,5]",0.550024,,0.0,0.0,0.550024,0.550024,0.550024,,,,
"beta_def[20,6]",0.17647,,0.0,0.0,0.17647,0.17647,0.17647,,,,
"beta_def[20,7]",0.687915,,0.0,0.0,0.687915,0.687915,0.687915,,,,
"beta_def[20,8]",0.869888,,1.17028e-16,0.0,0.869888,0.869888,0.869888,,,,
"beta_def[21,1]",4.75705,,0.0,0.0,4.75705,4.75705,4.75705,,,,
"beta_def[21,2]",0.45585,,0.0,0.0,0.45585,0.45585,0.45585,,,,
"beta_def[21,3]",0.25066,,0.0,0.0,0.25066,0.25066,0.25066,,,,
"beta_def[21,4]",2.71834,,0.0,0.0,2.71834,2.71834,2.71834,,,,
"beta_def[21,5]",0.13284,,0.0,0.0,0.13284,0.13284,0.13284,,,,
"beta_def[21,6]",0.432871,,0.0,0.0,0.432871,0.432871,0.432871,,,,
"beta_def[21,7]",2.67725,,0.0,0.0,2.67725,2.67725,2.67725,,,,
"beta_def[21,8]",1.74378,,2.34056e-16,0.0,1.74378,1.74378,1.74378,,,,
"beta_def[22,1]",5.92084,,0.0,0.0,5.92084,5.92084,5.92084,,,,
"beta_def[22,2]",3.3203,,0.0,0.0,3.3203,3.3203,3.3203,,,,
"beta_def[22,3]",0.342183,,0.0,0.0,0.342183,0.342183,0.342183,,,,
"beta_def[22,4]",1.13353,,0.0,0.0,1.13353,1.13353,1.13353,,,,
"beta_def[22,5]",8.14159,,0.0,0.0,8.14159,8.14159,8.14159,,,,
"beta_def[22,6]",0.717535,,0.0,0.0,0.717535,0.717535,0.717535,,,,
"beta_def[22,7]",4.83592,,0.0,0.0,4.83592,4.83592,4.83592,,,,
"beta_def[22,8]",2.12139,,0.0,0.0,2.12139,2.12139,2.12139,,,,
"beta_def[23,1]",1.67377,,0.0,0.0,1.67377,1.67377,1.67377,,,,
"beta_def[23,2]",1.62039,,0.0,0.0,1.62039,1.62039,1.62039,,,,
"beta_def[23,3]",3.19414,,0.0,0.0,3.19414,3.19414,3.19414,,,,
"beta_def[23,4]",0.647137,,0.0,0.0,0.647137,0.647137,0.647137,,,,
"beta_def[23,5]",1.37932,,0.0,0.0,1.37932,1.37932,1.37932,,,,
"beta_def[23,6]",1.14289,,0.0,0.0,1.14289,1.14289,1.14289,,,,
"beta_def[23,7]",5.81191,,0.0,0.0,5.81191,5.81191,5.81191,,,,
"beta_def[23,8]",1.45972,,0.0,0.0,1.45972,1.45972,1.45972,,,,
"beta_def[24,1]",0.209763,,0.0,0.0,0.209763,0.209763,0.209763,,,,
"beta_def[24,2]",0.689129,,0.0,0.0,0.689129,0.689129,0.689129,,,,
"beta_def[24,3]",0.504282,,0.0,0.0,0.504282,0.504282,0.504282,,,,
"beta_def[24,4]",2.08533,,0.0,0.0,2.08533,2.08533,2.08533,,,,
"beta_def[24,5]",0.66778,,0.0,0.0,0.66778,0.66778,0.66778,,,,
"beta_def[24,6]",0.149617,,0.0,0.0,0.149617,0.149617,0.149617,,,,
"beta_def[24,7]",2.43307,,0.0,0.0,2.43307,2.43307,2.43307,,,,
"beta_def[24,8]",1.11415,,0.0,0.0,1.11415,1.11415,1.11415,,,,
"beta_def[25,1]",0.846456,,0.0,0.0,0.846456,0.846456,0.846456,,,,
"beta_def[25,2]",0.404404,,0.0,0.0,0.404404,0.404404,0.404404,,,,
"beta_def[25,3]",0.393716,,0.0,0.0,0.393716,0.393716,0.393716,,,,
"beta_def[25,4]",0.677887,,0.0,0.0,0.677887,0.677887,0.677887,,,,
"beta_def[25,5]",0.233791,,0.0,0.0,0.233791,0.233791,0.233791,,,,
"beta_def[25,6]",0.625052,,0.0,0.0,0.625052,0.625052,0.625052,,,,
"beta_def[25,7]",4.13943,,0.0,0.0,4.13943,4.13943,4.13943,,,,
"beta_def[25,8]",3.74645,,0.0,0.0,3.74645,3.74645,3.74645,,,,
"beta_def[26,1]",2.0409,,0.0,0.0,2.0409,2.0409,2.0409,,,,
"beta_def[26,2]",2.07916,,0.0,0.0,2.07916,2.07916,2.07916,,,,
"beta_def[26,3]",2.4973,,0.0,0.0,2.4973,2.4973,2.4973,,,,
"beta_def[26,4]",0.405378,,0.0,0.0,0.405378,0.405378,0.405378,,,,
"beta_def[26,5]",0.664943,,0.0,0.0,0.664943,0.664943,0.664943,,,,
"beta_def[26,6]",1.61304,,0.0,0.0,1.61304,1.61304,1.61304,,,,
"beta_def[26,7]",0.243561,,0.0,0.0,0.243561,0.243561,0.243561,,,,
"beta_def[26,8]",0.41228,,0.0,0.0,0.41228,0.41228,0.41228,,,,
"beta_def[27,1]",2.48807,,0.0,0.0,2.48807,2.48807,2.48807,,,,
"beta_def[27,2]",0.473344,,0.0,0.0,0.473344,0.473344,0.473344,,,,
"beta_def[27,3]",6.18415,,0.0,0.0,6.18415,6.18415,6.18415,,,,
"beta_def[27,4]",2.70088,,0.0,0.0,2.70088,2.70088,2.70088,,,,
"beta_def[27,5]",4.00768,,0.0,0.0,4.00768,4.00768,4.00768,,,,
"beta_def[27,6]",0.347076,,0.0,0.0,0.347076,0.347076,0.347076,,,,
"beta_def[27,7]",0.221446,,2.92569e-17,0.0,0.221446,0.221446,0.221446,,,,
"beta_def[27,8]",0.13395,,0.0,0.0,0.13395,0.13395,0.13395,,,,
"beta_def[28,1]",0.493071,,5.85139e-17,0.0,0.493071,0.493071,0.493071,,,,
"beta_def[28,2]",0.237994,,0.0,0.0,0.237994,0.237994,0.237994,,,,
"beta_def[28,3]",0.466011,,0.0,0.0,0.466011,0.466011,0.466011,,,,
"beta_def[28,4]",0.65309,,0.0,0.0,0.65309,0.65309,0.65309,,,,
"beta_def[28,5]",3.82906,,0.0,0.0,3.82906,3.82906,3.82906,,,,
"beta_def[28,6]",1.0675,,0.0,0.0,1.0675,1.0675,1.0675,,,,
"beta_def[28,7]",0.29923,,0.0,0.0,0.29923,0.29923,0.29923,,,,
"beta_def[28,8]",0.306626,,0.0,0.0,0.306626,0.306626,0.306626,,,,
"beta_def[29,1]",4.15397,,0.0,0.0,4.15397,4.15397,4.15397,,,,
"beta_def[29,2]",0.507911,,0.0,0.0,0.507911,0.507911,0.507911,,,,
"beta_def[29,3]",1.84873,,2.34056e-16,0.0,1.84873,1.84873,1.84873,,,,
"beta_def[29,4]",0.524546,,0.0,0.0,0.524546,0.524546,0.524546,,,,
"beta_def[29,5]",0.553307,,0.0,0.0,0.553307,0.553307,0.553307,,,,
"beta_def[29,6]",1.49926,,0.0,0.0,1.49926,1.49926,1.49926,,,,
"beta_def[29,7]",4.85668,,0.0,0.0,4.85668,4.85668,4.85668,,,,
"beta_def[29,8]",0.140401,,0.0,0.0,0.140401,0.140401,0.140401,,,,
"beta_def[30,1]",1.53893,,0.0,0.0,1.53893,1.53893,1.53893,,,,
"beta_def[30,2]",0.73421,,0.0,0.0,0.73421,0.73421,0.73421,,,,
"beta_def[30,3]",2.63501,,0.0,0.0,2.63501,2.63501,2.63501,,,,
"beta_def[30,4]",0.25137,,0.0,0.0,0.25137,0.25137,0.25137,,,,
"beta_def[30,5]",0.97044,,1.17028e-16,0.0,0.97044,0.97044,0.97044,,,,
"beta_def[30,6]",0.200788,,2.92569e-17,0.0,0.200788,0.200788,0.200788,,,,
"beta_def[30,7]",6.78407,,0.0,0.0,6.78407,6.78407,6.78407,,,,
"beta_def[30,8]",0.446742,,5.85139e-17,0.0,0.446743,0.446742,0.446742,,,,
"beta_def[31,1]",0.193331,,0.0,0.0,0.193331,0.193331,0.193331,,,,
"beta_def[31,2]",0.114573,,0.0,0.0,0.114573,0.114573,0.114573,,,,
"beta_def[31,3]",2.1287,,0.0,0.0,2.1287,2.1287,2.1287,,,,
"beta_def[31,4]",1.69434,,0.0,0.0,1.69434,1.69434,1.69434,,,,
"beta_def[31,5]",5.2733,,0.0,0.0,5.2733,5.2733,5.2733,,,,
"beta_def[31,6]",6.93413,,0.0,0.0,6.93413,6.93413,6.93413,,,,
"beta_def[31,7]",1.11067,,0.0,0.0,1.11067,1.11067,1.11067,,,,
"beta_def[31,8]",5.51961,,0.0,0.0,5.51961,5.51961,5.51961,,,,
"beta_def[32,1]",0.151608,,0.0,0.0,0.151608,0.151608,0.151608,,,,
"beta_def[32,2]",5.16157,,0.0,0.0,5.16157,5.16157,5.16157,,,,
"beta_def[32,3]",1.56159,,0.0,0.0,1.56159,1.56159,1.56159,,,,
"beta_def[32,4]",1.52359,,0.0,0.0,1.52359,1.52359,1.52359,,,,
"beta_def[32,5]",0.221425,,0.0,0.0,0.221425,0.221425,0.221425,,,,
"beta_def[32,6]",4.65175,,0.0,0.0,4.65175,4.65175,4.65175,,,,
"beta_def[32,7]",4.30553,,0.0,0.0,4.30553,4.30553,4.30553,,,,
"beta_def[32,8]",0.202486,,0.0,0.0,0.202486,0.202486,0.202486,,,,
"beta_def[33,1]",0.330452,,0.0,0.0,0.330452,0.330452,0.330452,,,,
"beta_def[33,2]",1.13584,,0.0,0.0,1.13584,1.13584,1.13584,,,,
"beta_def[33,3]",10.5406,,0.0,0.0,10.5406,10.5406,10.5406,,,,
"beta_def[33,4]",0.43362,,0.0,0.0,0.43362,0.43362,0.43362,,,,
"beta_def[33,5]",0.22056,,0.0,0.0,0.22056,0.22056,0.22056,,,,
"beta_def[33,6]",2.07059,,0.0,0.0,2.07059,2.07059,2.07059,,,,
"beta_def[33,7]",0.857485,,0.0,0.0,0.857485,0.857485,0.857485,,,,
"beta_def[33,8]",2.26087,,0.0,0.0,2.26087,2.26087,2.26087,,,,
"beta_def[34,1]",0.41483,,5.85139e-17,0.0,0.41483,0.41483,0.41483,,,,
"beta_def[34,2]",0.415628,,0.0,0.0,0.415628,0.415628,0.415628,,,,
"beta_def[34,3]",5.20987,,0.0,0.0,5.20987,5.20987,5.20987,,,,
"beta_def[34,4]",0.748382,,0.0,0.0,0.748382,0.748382,0.748382,,,,
"beta_def[34,5]",0.544813,,0.0,0.0,0.544813,0.544813,0.544813,,,,
"beta_def[34,6]",0.750238,,0.0,0.0,0.750238,0.750238,0.750238,,,,
"beta_def[34,7]",2.75968,,0.0,0.0,2.75968,2.75968,2.75968,,,,
"beta_def[34,8]",0.391699,,0.0,0.0,0.391699,0.391699,0.391699,,,,
"beta_def[35,1]",2.1084,,0.0,0.0,2.1084,2.1084,2.1084,,,,
"beta_def[35,2]",0.594175,,0.0,0.0,0.594175,0.594175,0.594175,,,,
"beta_def[35,3]",2.70234,,0.0,0.0,2.70234,2.70234,2.70234,,,,
"beta_def[35,4]",1.87261,,0.0,0.0,1.87261,1.87261,1.87261,,,,
"beta_def[35,5]",0.376498,,0.0,0.0,0.376498,0.376498,0.376498,,,,
"beta_def[35,6]",0.920157,,1.17028e-16,0.0,0.920157,0.920157,0.920157,,,,
"beta_def[35,7]",2.4832,,0.0,0.0,2.4832,2.4832,2.4832,,,,
"beta_def[35,8]",0.377066,,0.0,0.0,0.377066,0.377066,0.377066,,,,
"beta_def[36,1]",0.157424,,0.0,0.0,0.157424,0.157424,0.157424,,,,
"beta_def[36,2]",0.353117,,0.0,0.0,0.353117,0.353117,0.353117,,,,
"beta_def[36,3]",0.628519,,0.0,0.0,0.628519,0.628519,0.628519,,,,
"beta_def[36,4]",0.187233,,0.0,0.0,0.187233,0.187233,0.187233,,,,
"beta_def[36,5]",0.0164578,,0.0,0.0,0.0164578,0.0164578,0.0164578,,,,
"beta_def[36,6]",0.0584286,,0.0,0.0,0.0584286,0.0584286,0.0584286,,,,
"beta_def[36,7]",0.182903,,0.0,0.0,0.182903,0.182903,0.182903,,,,
"beta_def[36,8]",0.288596,,0.0,0.0,0.288596,0.288596,0.288596,,,,
sigma,1.00486,,0.0,0.0,1.00486,1.00486,1.00486,,,,
y_pred[1],3.12322,0.357628,0.860081,0.880668,1.90264,3.23943,4.31876,5.0,5.0,357.143,1.02456
y_pred[2],2.53361,0.445099,1.40753,0.922664,0.370818,2.74854,4.25014,5.0,5.0,357.143,1.06438
y_pred[3],3.00556,0.253527,0.769187,0.612298,2.19894,2.84151,4.19759,5.0,5.0,357.143,0.933467
y_pred[4],3.19234,0.303102,0.832489,0.629418,2.42326,2.93069,4.6439,5.0,5.0,357.143,0.940624
y_pred[5],2.9473,0.312676,0.988768,0.911619,1.34643,3.05849,4.13383,5.0,5.0,357.143,1.05
y_pred[6],3.03408,0.276375,0.802577,0.624424,1.97576,2.93473,4.1498,5.0,5.0,357.143,1.0093
y_pred[7],2.89828,0.305173,0.965042,1.07316,1.86467,2.70422,4.23432,5.0,5.0,357.143,1.20178
y_pred[8],2.77777,0.196117,0.620176,0.322773,1.81275,2.88059,3.53718,5.0,5.0,357.143,1.07282
y_pred[9],2.47148,0.305622,0.913218,0.921537,1.19001,2.5524,3.64408,5.0,5.0,357.143,0.913955
y_pred[10],2.49038,0.26302,0.831743,0.599275,1.40289,2.41014,3.76323,5.0,5.0,357.143,1.0072
y_pred[11],2.88875,0.317589,1.0043,0.825658,1.44498,2.79203,4.0671,5.0,5.0,357.143,0.920715
