outcome,matchup_id,z_off_0,z_def_0,z_off_1,z_def_1,z_off_2,z_def_2,z_off_3,z_def_3,z_off_4,z_def_4,z_off_5,z_def_5,z_off_6,z_def_6,z_off_7,z_def_7
0,0_vs_0,0.0,0.0,0.07,-0.6799999999999999,2.26,0.0,0.0,0.0,5.15,0.14,0.0,1.93,2.18,0.0,0.25,1.86
0,0_vs_0,0.0,0.0,0.0,-0.25,0.0,1.77,0.0,0.0,3.92,-0.63,0.0,0.0,-1.42,0.0,-2.29,0.22
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.37,-1.43,-1.18,0.89,0.17,0.8899999999999999,-0.31,-1.1
0,0_vs_0,0.0,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,1.8,-1.24,-0.73,0.56,-0.29,0.0,-1.64,1.16
0,0_vs_0,0.0,0.0,-0.1,0.73,0.0,0.43,0.0,0.0,3.87,-0.91,-3.34,0.0,0.0,0.46,-0.9,-0.51
16,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,0.46,-1.01,-1.18,1.13,0.17,0.0,-0.37,0.17
0,0_vs_0,0.0,0.0,0.0,0.0,-1.68,2.96,0.0,0.0,0.17999999999999994,-1.23,0.0,-0.07,0.0,0.04,-0.6699999999999999,0.71
0,0_vs_0,0.0,0.0,0.0,0.0,0.92,2.69,0.0,0.0,2.07,2.6100000000000003,0.0,0.0,0.0,0.0,0.52,-0.5
2,0_vs_0,0.0,0.0,0.46,0.0,0.0,1.99,0.0,0.0,3.02,-0.16,-1.54,-0.26,0.0,-2.17,-0.07,0.0
7,0_vs_0,0.0,0.0,0.0,-0.84,2.9099999999999997,0.0,0.0,0.0,8.36,0.53,-0.64,1.0,0.0,1.92,0.0,0.17
6,0_vs_0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.07,-4.22,1.43,0.26,-1.38,0.91,0.0
4,0_vs_0,0.0,0.0,1.52,-0.25,0.0,0.46,0.0,0.0,5.67,-0.62,-0.03,0.59,-0.97,0.0,-0.39,-0.64
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,2.69,0.0,0.0,0.4,2.58,-1.4,0.0,-0.86,0.0,0.0,-0.45
11,0_vs_0,0.0,0.0,0.0,0.82,0.0,0.0,0.0,0.0,-0.01,-0.11,0.8,1.35,-1.41,0.0,-0.9,-0.58
0,0_vs_0,0.0,0.0,-1.08,-0.76,0.0,1.78,0.0,0.0,4.63,-0.31,0.0,0.0,0.0,0.0,0.07,0.0
7,0_vs_0,0.0,0.0,0.0,-0.03,0.03,1.4,0.0,0.0,5.24,-1.32,0.0,0.0,0.0,0.0,0.99,2.3
0,0_vs_0,0.0,0.0,0.0,-0.09,0.51,0.0,0.0,0.0,3.25,0.14,0.0,1.93,-0.57,0.44,-0.81,0.74
0,0_vs_0,0.0,0.0,-0.96,-0.17,1.39,2.12,0.0,0.0,3.92,-0.11,0.0,0.0,1.97,-0.48,-1.49,-1.05
4,0_vs_0,0.0,0.0,0.0,1.5,0.0,1.41,0.0,0.0,0.0,-0.36,0.25,0.0,-0.6,-0.35,0.91,0.18
0,0_vs_0,0.0,0.0,0.0,0.0,-1.28,3.54,0.0,0.0,3.88,-0.32,0.0,0.0,0.54,0.0,-0.9800000000000001,1.64
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.43,0.0,0.0,3.81,-1.24,0.0,0.0,-0.38,0.0,1.7599999999999998,0.5999999999999999
0,0_vs_0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,-0.92,0.8,0.0,-0.7499999999999999,0.04,-1.05,-1.09
0,0_vs_0,0.0,0.0,-0.6799999999999999,0.51,1.05,3.54,0.0,0.0,3.02,-0.16,0.21,-0.99,0.0,0.94,0.0,0.0
0,0_vs_0,0.0,0.0,0.0,-0.84,0.0,3.0,0.0,0.0,3.59,0.6900000000000001,-2.36,0.0,0.0,0.0,0.94,-0.43
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,1.22,0.0,0.0,0.4,-2.99,0.0,0.0,-0.86,0.0,0.91,-0.84
0,0_vs_0,0.0,0.0,0.0,0.0,0.03,3.1100000000000003,0.0,0.0,5.24,-0.73,0.0,0.0,0.0,-0.48,0.27,0.0
0,0_vs_0,0.0,0.0,-0.96,1.25,1.39,0.41,0.0,0.0,3.92,-1.11,0.0,0.04,0.0,0.0,-3.42,-0.82
8,0_vs_0,0.0,0.0,0.0,-0.09,0.01,0.0,0.0,0.0,7.76,0.010000000000000009,0.0,0.0,0.0,0.0,-0.99,2.6
0,0_vs_0,0.0,0.0,0.0,0.0,0.91,0.0,0.0,0.0,3.61,-1.04,0.23,0.0,0.0,-1.91,0.69,-0.06999999999999995
4,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,4.54,-2.49,-1.72,0.0,0.0,-1.11,-0.8,-0.29
8,0_vs_0,0.0,0.0,0.0,1.3199999999999998,0.51,2.12,0.0,0.0,3.25,-0.11,0.0,0.0,-0.57,0.0,-0.19999999999999996,0.1
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,2.69,0.0,0.0,2.83,2.1,0.0,0.0,0.0,0.14,1.09,-0.45
17,0_vs_0,0.0,0.0,0.0,0.0,1.39,0.74,0.0,0.0,0.77,-1.85,0.0,0.0,1.97,0.0,-1.49,-0.06000000000000005
0,0_vs_0,0.0,0.0,-1.21,0.0,0.06,1.43,0.0,0.0,0.0,0.0,0.0,0.44,-0.51,-0.7,2.51,-1.53
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,4.54,-0.32,-2.88,0.0,0.0,0.0,-1.08,2.11
0,0_vs_0,0.0,0.0,0.0,0.0,-0.38,0.43,0.0,0.0,0.0,-0.39,0.0,0.0,0.66,0.46,-1.59,1.67
0,0_vs_0,0.0,0.0,-1.27,0.0,1.05,1.99,0.0,0.0,4.62,-0.38,0.0,2.06,0.0,-1.12,-0.07,0.0
0,0_vs_0,0.0,0.0,-1.31,0.0,-0.82,0.39,0.0,0.0,3.81,-1.98,0.0,0.0,0.0,0.0,-2.31,-0.6699999999999999
0,0_vs_0,0.0,0.0,0.15,0.0,0.0,0.0,0.0,0.0,4.54,-1.32,-1.0499999999999998,-0.52,0.0,-0.18,0.0,-1.59
0,0_vs_0,0.0,0.0,0.0,0.31,0.0,1.22,0.0,0.0,5.24,-1.01,-2.32,0.0,0.0,0.0,0.99,-0.84
36,0_vs_0,0.0,0.0,-0.81,0.0,1.05,1.99,0.0,0.0,4.62,-0.22,0.0,-0.26,0.0,-2.17,0.0,0.0
0,0_vs_0,0.0,0.0,-0.23,-0.6799999999999999,-0.82,0.0,0.0,0.0,3.81,0.010000000000000009,0.08,0.0,0.0,0.0,0.4,1.86
2,0_vs_0,0.0,0.0,-0.81,0.0,-1.28,1.4,0.0,0.0,3.88,-1.8,0.0,0.0,0.0,0.0,-0.9800000000000001,2.3
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,0.0,0.0,0.0,0.73,0.51,1.46,-0.02,0.0,0.0,1.09,1.81
0,0_vs_0,0.0,0.0,-1.25,0.0,0.0,1.4,0.0,0.0,3.56,-1.32,-1.72,0.0,0.0,0.0,-3.01,2.6599999999999997
0,0_vs_0,0.0,0.0,-0.23,-0.6799999999999999,-0.82,0.0,0.0,0.0,3.81,0.010000000000000009,0.08,0.0,0.0,0.0,0.4,1.86
0,0_vs_0,0.0,0.0,-1.72,0.0,0.17000000000000004,0.43,0.0,0.0,3.02,-1.24,0.0,0.0,0.0,0.0,-0.07,0.5999999999999999
0,0_vs_0,0.0,0.0,-0.73,0.0,-1.05,0.0,0.0,0.0,3.61,-1.16,0.23,0.0,0.0,0.0,1.11,1.57
6,0_vs_0,0.0,0.0,-0.71,-1.48,1.05,2.96,0.0,0.0,1.6,-1.23,0.21,0.8300000000000001,0.29,0.0,0.0,0.0
0,0_vs_0,0.0,0.0,-0.25,0.0,0.92,3.54,0.0,0.0,2.07,-0.16,-2.51,0.73,0.0,0.94,0.69,0.36
39,0_vs_0,0.0,0.0,0.0,0.0,-1.68,0.74,0.0,0.0,3.23,-1.85,0.0,0.0,0.29,0.0,-0.22,-0.06000000000000005
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,-1.64,0.0,0.0,-0.7400000000000002,-1.52,0.44999999999999996,-0.29
1,0_vs_0,0.0,0.0,-1.52,0.0,-0.1,0.0,0.0,0.0,0.0,0.77,-0.16,2.87,-1.02,0.0,1.81,1.81
16,0_vs_0,0.0,0.0,0.83,0.0,0.0,0.0,0.0,0.0,4.7299999999999995,-0.22,-0.43,1.43,0.0,-1.12,-1.13,1.2400000000000002
2,0_vs_0,0.0,0.0,0.0,0.0,-0.25,1.77,0.0,0.0,2.83,-0.62,0.0,0.0,0.0,0.0,0.89,1.99
0,0_vs_0,0.0,0.0,0.0,1.25,1.39,0.41,0.0,0.0,4.6899999999999995,-1.11,0.0,0.0,1.97,0.0,-1.49,-0.86
0,0_vs_0,0.0,0.0,-2.99,-0.36,0.0,0.0,0.0,0.0,3.02,0.0,0.21,0.0,0.29,-1.53,0.0,0.10999999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,-1.68,-0.87,0.0,0.0,2.65,-1.11,0.0,1.83,0.0,-1.11,-4.14,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51,-0.32999999999999996,1.4,0.0,0.0,0.44,1.33,2.6
0,0_vs_0,0.0,0.0,-1.52,0.09,-0.1,0.0,0.0,0.0,3.39,0.0,0.0,0.0,0.0,0.0,-1.9299999999999997,1.57
0,0_vs_0,0.0,0.0,0.0,1.25,0.0,0.41,0.0,0.0,5.67,-2.0300000000000002,0.9199999999999999,0.0,0.0,0.0,1.33,0.02
0,0_vs_0,0.0,0.0,0.0,1.49,0.0,1.41,0.0,0.0,6.18,-0.36,-0.83,0.0,0.0,-0.35,1.33,0.0
0,0_vs_0,0.0,0.0,0.0,-0.03,1.39,1.4,0.0,0.0,4.6899999999999995,0.0,-1.28,0.9,-0.55,0.0,0.0,-0.18000000000000005
2,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.55,-2.49,-1.28,0.0,-0.38,-1.11,0.96,-0.29
0,0_vs_0,0.0,0.0,-1.52,1.43,-0.1,0.43,0.0,0.0,3.39,-1.38,0.0,0.0,0.0,-0.35,-1.9299999999999997,0.0
0,0_vs_0,0.0,0.0,0.0,-0.7,0.63,1.99,0.0,0.0,7.0,0.0,0.0,1.43,0.0,0.0,-1.13,1.2400000000000002
0,0_vs_0,0.0,0.0,0.0,0.0,1.05,1.77,0.0,0.0,4.62,-0.62,-1.94,0.0,0.0,0.0,-0.07,1.99
0,0_vs_0,0.0,0.0,-1.59,0.0,0.0,0.0,0.0,0.0,0.0,-0.44,-1.1,2.89,-1.03,-0.47,1.73,-0.6400000000000001
0,0_vs_0,0.0,0.0,-0.06,0.82,0.0,3.1100000000000003,0.0,0.0,-1.55,0.0,0.0,0.0,-1.18,0.0,-2.59,-0.58
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,1.99,0.0,0.0,3.25,-0.85,0.0,-0.26,-0.57,-1.05,0.49000000000000005,0.0
0,0_vs_0,0.0,0.0,0.0,0.01,1.05,1.31,0.0,0.0,1.6,-0.62,0.61,0.0,0.0,0.0,-0.07,1.99
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,0.43,0.0,0.0,4.6899999999999995,-1.24,-1.28,0.0,0.0,0.0,1.07,0.5999999999999999
0,0_vs_0,0.0,0.0,0.0,0.82,-1.5,3.1100000000000003,0.0,0.0,-0.54,-0.62,0.0,0.0,0.0,-0.48,-0.13000000000000012,0.0
2,0_vs_0,0.0,0.0,-1.61,0.0,-1.54,1.77,0.0,0.0,0.8,-0.62,0.0,0.0,-1.7,0.0,1.73,1.99
0,0_vs_0,0.0,0.0,0.0,0.030000000000000013,0.13,0.0,0.0,0.0,0.73,0.77,1.46,0.0,0.0,-0.56,1.09,0.75
0,0_vs_0,0.0,0.0,0.0,-0.84,0.0,3.0,0.0,0.0,3.25,0.0,-1.6,0.0,0.0,0.0,-0.19999999999999996,-0.16999999999999993
0,0_vs_0,0.0,0.0,-0.39,0.31,0.0,2.17,0.0,0.0,5.24,-1.98,-0.51,0.0,0.86,0.0,0.0,0.17
0,0_vs_0,0.0,0.0,0.0,0.0,-0.67,0.41,0.0,0.0,4.27,-2.0300000000000002,0.11,0.0,0.0,0.0,-0.5700000000000001,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.4,-2.49,0.25,0.0,-0.86,-1.11,-1.16,2.26
0,0_vs_0,0.0,0.0,0.0,1.15,0.13,0.0,0.0,0.0,2.83,0.0,1.46,0.73,0.0,0.77,0.89,1.26
21,0_vs_0,0.0,0.0,1.52,-0.09,0.0,0.0,0.0,0.0,5.67,-0.32999999999999996,-0.15,0.0,0.0,0.44,1.33,0.74
21,0_vs_0,0.0,0.0,0.0,0.82,0.51,3.1100000000000003,0.0,0.0,3.25,-0.73,0.0,0.0,-0.57,0.0,-0.19999999999999996,0.0
5,0_vs_0,0.0,0.0,0.0,0.0,0.0,3.54,0.0,0.0,4.27,-0.6,0.61,0.0,0.0,0.94,-1.48,1.2
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,1.4,0.0,0.0,0.0,-1.32,0.0,0.0,1.42,0.0,-0.98,-1.23
10,0_vs_0,0.0,0.0,0.46,0.0,0.0,1.5,0.0,0.0,4.62,-2.99,0.4,0.0,0.0,0.0,-0.07,-1.18
0,0_vs_0,0.0,0.0,-1.61,0.0,-1.54,0.0,0.0,0.0,0.0,-2.49,-0.08,0.83,-0.34,-1.11,1.73,2.26
21,0_vs_0,0.0,0.0,0.0,0.18,0.65,1.31,0.0,0.0,8.36,-1.25,0.0,0.0,0.19,0.0,0.25,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.01,1.77,0.0,0.0,4.2,0.0,0.0,0.0,-2.44,0.0,-1.33,1.3499999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.39,0.0,0.0,5.27,-1.98,0.0,0.0,-1.24,0.0,0.8700000000000001,-0.17
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.22,0.0,0.0,5.27,-1.01,-0.41,0.0,-0.47,0.0,-0.05999999999999983,-0.6699999999999999
0,0_vs_0,0.0,0.0,-0.28,0.0,0.65,0.0,0.0,0.0,5.15,-0.32999999999999996,-0.64,0.0,0.0,-0.54,-1.46,1.86
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.77,0.0,0.0,4.42,-1.25,-1.93,0.0,0.0,0.0,3.26,0.22
5,0_vs_0,0.0,0.0,0.0,0.31,0.0,1.8900000000000001,0.0,0.0,2.56,0.0,-0.44,0.0,0.0,0.0,0.47,-0.84
0,0_vs_0,0.0,0.0,0.0,0.0,-1.54,1.36,0.0,0.0,0.8,-0.95,-0.08,0.0,-1.37,0.0,0.0,0.0
0,0_vs_0,0.0,0.0,0.0,1.91,0.0,0.0,0.0,0.0,0.0,-0.58,-2.61,0.0,0.0,-1.67,1.41,-0.01
0,0_vs_0,0.0,0.0,-1.58,1.25,0.91,0.41,0.0,0.0,0.0,-2.0300000000000002,-0.95,0.0,0.0,0.0,0.0,-0.82
0,0_vs_0,0.0,0.0,0.0,-0.44,0.0,0.33,0.0,0.0,0.55,-1.45,-1.28,-0.07,1.8,-0.21,2.51,0.0
0,0_vs_0,0.0,0.0,2.95,0.09,0.0,0.0,0.0,0.0,5.27,-1.16,-0.43,0.51,0.0,0.0,1.07,-0.050000000000000044
16,0_vs_0,0.0,0.0,-2.6399999999999997,0.0,1.05,0.0,0.0,0.0,3.02,-1.6400000000000001,-0.39,1.1099999999999999,0.0,0.0,0.0,0.83
0,0_vs_0,0.0,0.0,-0.96,0.0,1.39,0.41,0.0,0.0,0.77,-2.0300000000000002,0.0,0.0,1.97,0.0,0.0,-0.02
0,0_vs_0,0.0,0.0,-3.2199999999999998,0.73,-0.88,0.43,0.0,0.0,3.02,-0.33,0.0,0.0,0.29,0.0,0.0,0.5999999999999999
0,0_vs_0,0.0,0.0,0.4,-0.84,6.79,0.0,0.0,0.0,2.37,0.53,0.0,0.0,0.0,1.92,0.0,0.26
0,0_vs_0,0.0,0.0,0.0,0.0,0.13,-0.87,0.0,0.0,0.73,-1.11,-2.51,0.0,0.0,-1.11,1.09,1.9699999999999998
0,0_vs_0,0.0,0.0,0.0,-0.7,0.63,0.0,0.0,0.0,0.4,-0.85,0.25,0.0,-1.42,-1.12,0.17,-1.07
12,0_vs_0,0.0,0.0,-0.39,-0.09,0.03,0.0,0.0,0.0,0.82,0.14,0.0,0.0,0.86,0.44,0.28,2.6
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.35,0.0,0.0,0.35,0.07000000000000006,-0.21,-0.75,0.3899999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,-2.47,1.73,0.0,0.0,2.18,0.010000000000000009,0.0,0.0,0.0,0.0,0.19999999999999996,2.6
0,0_vs_0,0.0,0.0,0.0,0.0,-1.28,0.0,0.0,0.0,3.88,-1.5999999999999999,0.0,2.89,0.54,0.0,-0.9800000000000001,-2.74
4,0_vs_0,0.0,0.0,0.0,0.82,-1.3,3.1100000000000003,0.0,0.0,4.54,-0.73,0.0,0.0,0.0,0.0,-0.8,0.0
0,0_vs_0,0.0,0.0,-1.47,0.31,-1.5,0.39,0.0,0.0,-0.54,0.0,0.0,0.0,0.0,0.0,1.2,-0.6699999999999999
6,0_vs_0,0.0,0.0,-1.21,0.0,0.06,1.43,0.0,0.0,0.0,0.0,0.0,0.44,-0.51,-0.7,2.51,-1.53
0,0_vs_0,0.0,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,0.0,0.45000000000000007,0.21,-1.24,0.93,0.0,-1.5,-0.09
0,0_vs_0,0.0,0.0,-1.52,0.09,-0.1,0.0,0.0,0.0,3.39,0.0,0.0,0.35,-1.02,0.0,-2.51,1.3199999999999998
9,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.11,-0.4,0.83,0.8199999999999998,-2.63,1.03,-0.29
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.49,0.0,0.0,4.31,1.35,-1.65,1.66,1.97,0.0,-0.8,-0.09
0,0_vs_0,0.0,0.0,0.0,0.16,0.0,0.0,0.0,0.0,0.0,-1.98,0.0,-0.22,-0.86,-0.48,2.36,-1.21
0,0_vs_0,0.0,0.0,-1.25,0.0,1.19,0.0,0.0,0.0,2.56,0.0,0.0,1.24,-1.29,2.09,0.25,0.18
0,0_vs_0,0.0,0.0,-0.71,0.0,1.05,2.96,0.0,0.0,1.6,-3.17,-1.94,0.31,0.0,0.0,-0.07,-0.67
11,0_vs_0,0.0,0.0,0.0,0.0,0.63,-0.28,0.0,0.0,0.4,-1.01,0.0,1.13,0.26,0.0,-1.73,-0.6699999999999999
8,0_vs_0,0.0,0.0,-0.25,0.0,0.92,2.12,0.0,0.0,1.8,-0.62,-0.6,1.35,0.0,0.0,0.69,-0.58
13,0_vs_0,0.0,0.0,0.0,0.51,0.0,3.54,0.0,0.0,-0.28,-0.16,0.0,0.0,0.8199999999999998,0.77,-1.02,1.2
0,0_vs_0,0.0,0.0,0.0,0.0,-1.58,3.0,0.0,0.0,-0.01,0.53,-0.07,1.0,0.0,0.0,-0.51,-1.64
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,4.27,-0.92,0.11,0.0,0.0,0.04,-1.39,-1.1500000000000001
0,0_vs_0,0.0,0.0,0.0,0.0,0.06,1.22,0.0,0.0,0.55,-2.99,0.0,0.0,-0.38,0.0,0.96,-0.84
0,0_vs_0,0.0,0.0,-2.99,-0.06,-0.88,0.49,0.0,0.0,3.02,-0.74,0.4,0.0,0.0,0.0,0.0,-0.66
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5999999999999999,-4.22,2.89,-0.86,-0.47,-1.16,-1.35
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.0,0.4,-1.24,0.25,0.0,0.26,0.0,-1.73,0.5999999999999999
0,0_vs_0,0.0,0.0,-1.52,0.14,-0.1,0.0,0.0,0.0,3.39,0.77,0.0,2.27,0.0,0.0,-1.9299999999999997,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.99,0.0,0.0,4.62,-0.38,-1.54,-0.26,0.29,-1.05,0.0,0.0
0,0_vs_0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,-0.92,0.8,0.04,-0.7499999999999999,0.04,-1.05,-1.11
0,0_vs_0,0.0,0.0,1.52,0.0,0.0,0.0,0.0,0.0,5.67,0.0,0.6,1.07,0.0,-0.7,-0.39,-1.59
4,0_vs_0,0.0,0.0,0.0,0.0,0.0,2.7199999999999998,0.0,0.0,0.0,2.1,-1.6,0.0,0.07000000000000006,0.0,-0.75,-0.45
0,0_vs_0,0.0,0.0,0.0,0.0,0.51,0.46,0.0,0.0,0.0,-0.62,-1.81,0.59,-0.57,0.0,0.49000000000000005,1.99
0,0_vs_0,0.0,0.0,0.0,0.31,0.0,0.0,0.0,0.0,3.59,-0.9,-3.86,0.0,-0.45,0.0,0.54,1.35
3,0_vs_0,0.0,0.0,-0.23,0.0,0.0,1.89,0.0,0.0,4.63,-2.03,0.08,0.54,0.0,0.0,-0.33,-0.01
0,0_vs_0,0.0,0.0,0.0,0.31999999999999995,-0.1,1.78,0.0,0.0,3.39,0.0,-0.16,0.11,0.0,0.0,-1.9299999999999997,0.0
0,0_vs_0,0.0,0.0,0.0,1.91,-1.51,0.33,0.0,0.0,3.66,-1.06,0.0,0.0,-2.36,0.0,-1.33,-0.41
0,0_vs_0,0.0,0.0,0.0,-0.84,-1.68,3.0,0.0,0.0,3.23,0.6900000000000001,0.0,0.0,0.0,0.0,0.98,-0.43
16,0_vs_0,0.0,0.0,-2.23,-0.84,0.0,0.0,0.0,0.0,2.37,0.6900000000000001,-3.51,0.0,0.0,1.92,1.5,1.47
7,0_vs_0,0.0,0.0,0.0,0.73,0.0,0.67,0.0,0.0,0.0,0.0,0.0,0.0,-0.86,-0.48,2.36,-2.26
0,0_vs_0,0.0,0.0,0.0,0.0,-2.98,0.0,0.0,0.0,2.83,0.53,0.0,-0.39,0.26,0.0,-0.22,-0.16999999999999993
0,0_vs_0,0.0,0.0,-0.63,1.66,0.0,0.0,0.0,0.0,4.27,-0.6,0.0,0.73,0.0,0.0,-3.73,0.0
0,0_vs_0,0.0,0.0,0.0,-0.04,0.0,0.0,0.0,0.0,0.0,-1.04,0.0,-0.39,0.54,0.0,3.8899999999999997,-1.56
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,1.99,0.0,0.0,0.0,-1.5999999999999999,-4.22,0.0,-0.6,-0.47,-1.9,0.71
20,0_vs_0,0.0,0.0,-0.73,0.0,-1.05,2.69,0.0,0.0,3.61,0.8700000000000001,0.0,0.0,0.19,0.0,-0.63,-0.7500000000000001
0,0_vs_0,0.0,0.0,0.0,0.0,1.39,2.96,0.0,0.0,4.6899999999999995,-2.88,-1.65,0.0,0.0,-1.38,-1.49,-0.01
0,0_vs_0,0.0,0.0,-2.99,0.51,0.0,0.0,0.0,0.0,0.0,-2.49,-1.94,0.0,0.29,-1.53,-0.07,0.5599999999999999
0,0_vs_0,0.0,0.0,-0.71,1.91,-0.88,0.33,0.0,0.0,4.62,0.0,0.4,1.07,0.0,0.0,0.0,-1.17
0,0_vs_0,0.0,0.0,0.0,0.0,0.03,1.73,0.0,0.0,5.24,-1.43,0.0,0.0,0.86,0.8899999999999999,1.0,-0.19
0,0_vs_0,0.0,0.0,0.0,0.14,0.0,0.0,0.0,0.0,4.7299999999999995,0.77,-0.43,2.87,0.0,0.0,-2.74,1.06
11,0_vs_0,0.0,0.0,0.0,-0.84,0.65,0.0,0.0,0.0,3.21,0.53,-1.37,1.0,0.0,1.92,1.11,0.17
0,0_vs_0,0.0,0.0,0.0,0.19,0.92,0.0,0.0,0.0,2.07,0.0,0.0,1.52,0.0,0.0,0.52,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,-0.82,0.41,0.0,0.0,3.81,-0.92,0.08,1.15,-0.38,0.0,0.4,-0.7999999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,-1.68,1.4,0.0,0.0,2.65,-1.8,0.0,-0.52,0.0,0.0,-4.14,0.36
0,0_vs_0,0.0,0.0,0.0,0.0,-0.1,0.0,0.0,0.0,6.04,0.78,0.0,1.43,-1.02,0.0,1.81,1.2400000000000002
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.41,0.0,0.0,0.55,-0.92,-1.28,0.0,-0.38,0.0,0.96,-1.1300000000000001
0,0_vs_0,0.0,0.0,0.0,1.25,0.0,0.41,0.0,0.0,4.42,-0.92,0.0,0.04,0.0,0.0,2.36,0.02
4,0_vs_0,0.0,0.0,0.83,0.0,0.63,1.99,0.0,0.0,4.7299999999999995,-1.16,-0.43,0.0,0.0,0.0,0.0,1.13
0,0_vs_0,0.0,0.0,-0.84,0.0,0.0,0.0,0.0,0.0,3.61,0.0,-1.91,0.35,0.19,1.18,-0.63,1.5899999999999999
11,0_vs_0,0.0,0.0,-1.25,0.0,-1.3,1.99,0.0,0.0,4.54,-0.44,0.0,0.0,0.0,-0.47,-1.93,-0.6799999999999999
13,0_vs_0,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,4.88,-1.16,0.0,0.35,0.0,0.0,-2.52,1.13
0,0_vs_0,0.0,0.0,0.0,0.94,0.0,1.36,0.0,0.0,3.25,-0.95,-1.6500000000000001,0.0,-0.57,0.81,-0.06,0.0
0,0_vs_0,0.0,0.0,0.0,0.0,1.19,0.0,0.0,0.0,5.95,-0.32999999999999996,0.0,0.0,0.0,-0.98,0.21999999999999997,2.6
0,0_vs_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.24,-0.62,-0.51,-0.30999999999999994,0.0,0.0,-1.94,1.99
0,0_vs_0,0.0,0.0,0.0,0.73,0.0,0.67,0.0,0.0,4.27,-1.98,0.0,0.0,0.0,0.0,-4.3,-0.6699999999999999
0,0_vs_0,0.0,0.0,0.0,0.0,0.63,0.0,0.0,0.0,0.4,1.4500000000000002,-1.65,0.35,0.0,0.0,0.91,0.2899999999999999
0,0_vs_0,0.0,0.0,-0.39,0.31,0.0,2.17,0.0,0.0,5.24,-1.98,-0.51,0.0,0.86,0.0,0.0,0.17
0,0_vs_0,0.0,0.0,-1.98,0.0,0.0,0.0,0.0,0.0,-0.28,-0.22,-1.25,1.8,0.0,0.59,0.48000000000000004,-0.35
0,0_vs_0,0.0,0.0,0.0,0.0,-1.22,0.0,0.0,0.0,3.8099999999999996,-0.32999999999999996,0.0,0.0,-0.29,0.44,-1.64,2.6
3,0_vs_0,0.0,0.0,0.0,0.0,0.0,-0.87,0.0,0.0,0.0,-2.49,-1.35,0.0,-1.37,-1.52,0.0,2.26
3,0_vs_0,0.0,0.0,0.0,0.0,0.0,1.43,0.0,0.0,6.18,0.0,-0.03,0.0,0.0,0.08,1.33,-1.7600000000000002
0,0_vs_0,0.0,0.0,0.0,-0.76,0.63,0.0,0.0,0.0,2.26,0.07,0.0,1.45,0.0,0.0,-1.76,0.0
0,0_vs_0,0.0,0.0,0.0,-1.48,0.06,0.0,0.0,0.0,0.55,-1.94,-1.28,0.1,0.0,0.0,0.5900000000000001,-0.67
